#E/M_dm		nu_e		nu_e_bar		nu_mu		nu_mu_bar		nu_tau		nu_tau_bar
492.5		1.5647e-06		1.5695e-06		1.6843e-06		1.5615e-06		3.7095e-08		5.7824e-08
497.5		1.5558e-06		1.5571e-06		1.5809e-06		1.5278e-06		5.1011e-08		3.6878e-08
502.5		1.3595e-06		1.5293e-06		1.4765e-06		1.4148e-06		3.9902e-08		2.8873e-08
507.5		1.3334e-06		1.2939e-06		1.3827e-06		1.3865e-06		2.9693e-08		4.8926e-08
512.5		1.2898e-06		1.309e-06		1.2612e-06		1.232e-06		2.8428e-08		2.3477e-08
517.5		1.2232e-06		1.1676e-06		1.1049e-06		1.1616e-06		1.6496e-08		3.3951e-08
522.5		1.0083e-06		9.7569e-07		9.9706e-07		1.1004e-06		2.8601e-08		2.2559e-08
527.5		1.1003e-06		9.7302e-07		1.0363e-06		9.9982e-07		2.1014e-08		2.0265e-08
532.5		9.0047e-07		9.3607e-07		8.934e-07		9.087e-07		2.2166e-08		2.615e-08
537.5		8.8005e-07		8.7592e-07		8.4758e-07		8.2997e-07		1.6123e-08		2.1006e-08
542.5		7.6149e-07		7.8829e-07		7.5856e-07		7.8235e-07		7.6276e-09		2.0564e-08
547.5		6.9638e-07		7.5154e-07		6.8472e-07		6.8377e-07		1.5003e-08		9.9477e-09
552.5		6.8724e-07		6.5384e-07		6.709e-07		6.8102e-07		1.9717e-08		6.9105e-09
557.5		6.3503e-07		5.6664e-07		5.7998e-07		5.7788e-07		2.4395e-08		9.3546e-09
562.5		5.9409e-07		5.3065e-07		5.9288e-07		5.5364e-07		1.1098e-08		8.4235e-09
567.5		5.3505e-07		5.7139e-07		5.2189e-07		5.0666e-07		9.4565e-09		1.8564e-08
572.5		4.7106e-07		4.5807e-07		4.2447e-07		4.9467e-07		4.1865e-09		1.0897e-08
577.5		4.1179e-07		4.6782e-07		3.4803e-07		4.0773e-07		6.9661e-09		1.3538e-08
582.5		3.5084e-07		3.7902e-07		3.9847e-07		3.6169e-07		1.1658e-08		1.1594e-08
587.5		3.7367e-07		3.7e-07		3.2719e-07		3.3644e-07		2.617e-08		8.1883e-09
592.5		3.4078e-07		3.2783e-07		3.4227e-07		3.0924e-07		2.3047e-09		3.8679e-09
597.5		3.2051e-07		3.1882e-07		2.2709e-07		3.1192e-07		8.0508e-09		1.13e-08
602.5		2.8592e-07		2.5972e-07		2.4176e-07		2.5675e-07		7.6121e-09		5.7252e-09
607.5		2.3087e-07		2.1193e-07		2.3529e-07		2.7112e-07		1.2615e-08		2.2919e-09
612.5		1.85e-07		2.3027e-07		2.1023e-07		1.9647e-07		2.0483e-09		4.0145e-09
617.5		2.1218e-07		2.1599e-07		1.8056e-07		1.6811e-07		9.3483e-09		5.3171e-09
622.5		1.6758e-07		1.6167e-07		1.8076e-07		1.7411e-07		3.9823e-09		2.36e-10
627.5		1.5744e-07		1.456e-07		1.5315e-07		1.4459e-07		3.8673e-09		5.645e-09
632.5		1.6981e-07		1.4536e-07		1.4036e-07		1.5599e-07		2.8035e-10		1.4224e-08
637.5		1.3067e-07		1.3369e-07		1.1747e-07		1.3442e-07		1.9708e-09		2.6962e-10
642.5		1.0427e-07		1.0249e-07		9.9764e-08		1.1172e-07		2.1944e-09		2.6034e-10
647.5		9.2841e-08		7.6691e-08		1.0872e-07		8.1328e-08		1.8557e-09		0.0
652.5		9.115e-08		9.9093e-08		9.1344e-08		8.3945e-08		1.728e-09		3.6212e-09
657.5		7.8841e-08		6.8842e-08		8.3919e-08		9.0009e-08		7.8121e-09		0.0
662.5		7.545e-08		6.0428e-08		5.8318e-08		8.751e-08		3.8687e-09		0.0
667.5		5.1502e-08		6.471e-08		4.9334e-08		4.9135e-08		3.7871e-09		0.0
672.5		7.0358e-08		5.9276e-08		5.1087e-08		4.5149e-08		0.0		3.6443e-09
677.5		4.301e-08		4.7849e-08		3.3819e-08		4.1086e-08		1.9347e-09		1.8069e-09
682.5		4.2807e-08		3.2512e-08		3.9137e-08		5.4506e-08		0.0		9.8369e-09
687.5		3.2416e-08		3.5908e-08		2.2861e-08		2.9021e-08		0.0		1.8064e-09
692.5		2.5632e-08		3.0745e-08		2.8574e-08		3.3899e-08		1.716e-09		3.7491e-09
697.5		3.5106e-08		1.4606e-08		2.2158e-08		1.8025e-08		1.9368e-09		3.4612e-09
702.5		1.9397e-08		1.5868e-08		1.9543e-08		1.7589e-08		0.0		0.0
707.5		2.7001e-08		1.5839e-08		1.455e-08		1.9554e-08		1.7556e-09		0.0
712.5		1.0446e-08		1.0823e-08		2.1644e-08		1.0723e-08		0.0		0.0
717.5		1.6724e-08		1.9591e-08		9.7119e-09		6.8254e-09		1.7513e-09		0.0
722.5		1.0397e-08		1.5625e-08		1.2664e-08		7.4576e-09		6.0529e-09		0.0
727.5		7.3078e-09		9.3744e-09		8.8431e-09		1.4397e-08		5.5703e-09		1.727e-09
732.5		1.052e-08		5.6676e-09		1.612e-08		5.449e-09		0.0		0.0
737.5		8.7865e-09		6.8867e-09		5.2061e-09		1.4111e-08		1.6842e-09		0.0
742.5		5.592e-09		7.2644e-09		5.3069e-09		3.7312e-09		0.0		6.1825e-09
747.5		5.2526e-09		1.6079e-09		5.5964e-09		9.0528e-09		0.0		1.6835e-09
752.5		2.0164e-09		7.2455e-09		7.5808e-09		3.5639e-09		0.0		5.8543e-09
757.5		7.0164e-09		3.7203e-09		1.719e-09		7.2123e-09		0.0		0.0
762.5		0.0		5.2017e-09		1.7802e-09		0.0		0.0		0.0
767.5		3.3617e-09		1.8008e-09		3.6552e-09		0.0		1.7115e-09		0.0
772.5		3.6778e-09		1.8082e-09		0.0		1.724e-09		0.0		0.0
777.5		0.0		0.0		1.7104e-09		1.7794e-09		0.0		0.0
782.5		3.3862e-09		3.6749e-09		0.0		1.777e-09		0.0		5.453e-09
787.5		1.712e-09		0.0		3.8479e-09		3.4784e-09		0.0		0.0
792.5		1.6306e-09		5.2466e-09		1.9195e-09		3.5492e-09		0.0		0.0
797.5		3.8384e-09		1.6084e-09		0.0		1.9038e-09		0.0		0.0
802.5		0.0		1.6986e-09		1.6502e-09		1.7042e-09		0.0		0.0
807.5		0.0		0.0		0.0		3.5282e-09		0.0		1.7049e-09
812.5		0.0		1.798e-09		0.0		0.0		0.0		0.0
817.5		0.0		0.0		0.0		0.0		0.0		0.0
822.5		1.6785e-09		0.0		0.0		1.7686e-09		0.0		0.0
827.5		0.0		0.0		1.6503e-09		0.0		0.0		0.0
832.5		1.7742e-09		0.0		0.0		0.0		0.0		0.0
